,Gia du doan,Gia thuc,% sai lech
12071,41916.7311956678,34167.0,22.68191879786871
5353,102250.58837281926,83333.0,22.701196852170515
3368,123970.51999553193,160417.0,22.719836429099207
7601,99157.91329784827,128333.0,22.733892842956788
3301,161132.32928942709,131250.0,22.767488982420637
6299,149936.33763123315,122083.0,22.81508287905208
11816,106108.97236850746,137500.0,22.82983827744912
10670,57848.44248945285,75000.0,22.8687433473962
9487,57848.44248945285,75000.0,22.8687433473962
7454,125316.36837539526,162500.0,22.882234845910606
327,84491.19478507915,68750.0,22.896283323751486
11736,160542.9972071392,208333.0,22.93923804335405
12257,128062.14433153644,104167.0,22.939265152626497
10913,128062.14433153644,104167.0,22.939265152626497
11997,82324.30249768424,66958.0,22.949165891580158
1411,99903.82785797275,81250.0,22.95855736365877
3234,240906.15512718528,195833.0,23.016118390253574
2553,102521.68844504179,83333.0,23.026518240123103
10069,116911.92230459618,95000.0,23.06518137325914
9453,120565.89469481831,97917.0,23.13070732847035
8505,82128.68101500654,66667.0,23.192405560482012
7725,106314.73927311708,86250.0,23.263465823903864
9653,140537.06379116687,183208.0,23.290978673875117
5768,107925.71882625304,87500.0,23.343678658574905
6142,79844.30822734065,104167.0,23.349709382682953
8062,50378.7798784013,40833.0,23.377610948010922
12062,107744.61170520126,140833.0,23.49476919102678
9298,111569.55336623285,145833.0,23.49498853741413
5802,286837.8272586549,375000.0,23.509912731025352
5939,108290.3452376102,141667.0,23.55993616183712
8707,194005.09400789015,254167.0,23.67022705233561
11581,91741.839219121,74167.0,23.696305930024135
4194,81445.31572030358,65833.0,23.71503003099294
1858,121181.80679532718,97917.0,23.759721800430142
1522,123874.53152113226,162500.0,23.769519063918608
11277,120610.77791603188,158333.0,23.82461147326718
602,78177.65330437903,63125.0,23.845787412877666
12002,117065.52267576485,153750.0,23.85982264990904
7547,130065.96302343892,170833.0,23.86367796418788
3066,53864.63753582889,70833.0,23.955447975055563
2907,123956.00184806123,100000.0,23.956001848061234
6705,69703.04002301446,91667.0,23.9605964818152
8568,77479.63738631249,62500.0,23.967419818099984
6716,135335.29147818062,109167.0,23.970880832285047
6426,186004.47443030158,150000.0,24.002982953534385
9078,204192.1356293148,164583.0,24.066358997779123
3249,82255.91181436292,108333.0,24.071232390533893
4342,85393.35263117851,112500.0,24.094797661174656
11206,90508.4489372678,72917.0,24.125305398285455
6458,90550.47762046642,72917.0,24.182944471750652
11549,112059.37184545617,147917.0,24.241722151303655
3340,343424.54328656726,454167.0,24.383642297532127
2530,84491.19478507915,67917.0,24.40360261065587
24,96449.37565563437,77500.0,24.45080729759274
2035,116781.43021528506,93750.0,24.566858896304062
315,77857.89174925542,62500.0,24.572626798808667
449,77857.89174925542,62500.0,24.572626798808667
540,84090.43770953394,67500.0,24.578426236346584
4130,160931.9507516545,129167.0,24.592156473135176
6192,182728.12462553865,146625.0,24.622761892950486
4187,197369.2496987951,158333.0,24.65452539823984
6465,155835.46077062585,125000.0,24.668368616500683
4578,159996.6243255569,128333.0,24.673018105675794
4228,145452.79388067866,116667.0,24.673467116389943
12097,65877.21195194272,87500.0,24.71175776920832
9294,202188.3502515888,162083.0,24.74371171041306
3723,232020.47313986014,308333.0,24.75003546819181
5668,43579.881068089526,57917.0,24.75459525167131
10713,25993.61003626963,20833.0,24.771324515286473
1910,50340.06337198957,66917.0,24.772384637701077
1579,50120.65340296527,66667.0,24.819395798573105
8556,37588.517974041824,50000.0,24.82296405191635
2269,92344.11958219927,122917.0,24.872784413710654
3891,51874.7052139134,69167.0,25.00078763873899
11817,156130.72283327114,208333.0,25.057133131442868
4872,112031.86509557306,89583.0,25.059291490096395
9436,112284.03340892009,150000.0,25.143977727386606
5100,109007.447706642,145833.0,25.251865005422648
12786,156075.72579115705,124583.0,25.27850974142303
8169,112059.37184545617,150000.0,25.293752103029217
7054,62706.73555241035,50000.0,25.413471104820694
12395,83137.39515426065,66250.0,25.490407780016078
7363,204121.93131872808,162500.0,25.613496196140357
441,52687.80866378023,70833.0,25.61686125989266
8275,99115.51164262793,133333.0,25.66318042598012
11210,83810.75507461416,66667.0,25.715504034401075
8647,114399.39047461613,154167.0,25.795150405329203
8395,136024.23289895948,183333.0,25.804828972983866
2998,114273.30063917539,90833.0,25.80593026672618
7909,114273.30063917539,90833.0,25.80593026672618
7231,117944.64571488315,93750.0,25.807622095875367
6071,178296.52230420033,141667.0,25.856072553382464
11500,91814.88348858744,72917.0,25.91697887815933
6119,98733.73007832027,133333.0,25.94951731505309
7445,288675.2928744914,229167.0,25.967217302007455
1072,92484.72377926587,125000.0,26.0122209765873
2126,77027.43397888298,104167.0,26.053900007792315
2451,98579.2470829563,133333.0,26.065379851232407
2473,294194.36289419135,233333.0,26.083478502479867
4011,119290.4940947465,94583.0,26.122552778772608
12821,84090.43770953394,66667.0,26.13502588917147
4136,84090.43770953394,66667.0,26.13502588917147
7828,84090.43770953394,66667.0,26.13502588917147
5317,84090.43770953394,66667.0,26.13502588917147
5237,84090.43770953394,66667.0,26.13502588917147
12289,84090.43770953394,66667.0,26.13502588917147
4974,84090.43770953394,66667.0,26.13502588917147
12069,84090.43770953394,66667.0,26.13502588917147
1034,84090.43770953394,66667.0,26.13502588917147
5659,84090.43770953394,66667.0,26.13502588917147
6198,84090.43770953394,66667.0,26.13502588917147
4125,84090.43770953394,66667.0,26.13502588917147
9919,84090.43770953394,66667.0,26.13502588917147
5759,84090.43770953394,66667.0,26.13502588917147
5498,84090.43770953394,66667.0,26.13502588917147
10321,84090.43770953394,66667.0,26.13502588917147
4192,84090.43770953394,66667.0,26.13502588917147
3572,84090.43770953394,66667.0,26.13502588917147
5626,84090.43770953394,66667.0,26.13502588917147
7571,84090.43770953394,66667.0,26.13502588917147
3309,84090.43770953394,66667.0,26.13502588917147
12476,84090.43770953394,66667.0,26.13502588917147
11968,84090.43770953394,66667.0,26.13502588917147
2826,84090.43770953394,66667.0,26.13502588917147
9897,84090.43770953394,66667.0,26.13502588917147
6746,84090.43770953394,66667.0,26.13502588917147
11251,84090.43770953394,66667.0,26.13502588917147
11803,84090.43770953394,66667.0,26.13502588917147
3169,84090.43770953394,66667.0,26.13502588917147
8822,84090.43770953394,66667.0,26.13502588917147
11926,84090.43770953394,66667.0,26.13502588917147
7985,84090.43770953394,66667.0,26.13502588917147
9055,84090.43770953394,66667.0,26.13502588917147
4856,84090.43770953394,66667.0,26.13502588917147
7187,84090.43770953394,66667.0,26.13502588917147
9634,84090.43770953394,66667.0,26.13502588917147
3955,84090.43770953394,66667.0,26.13502588917147
1803,84090.43770953394,66667.0,26.13502588917147
8384,102544.78915520971,81250.0,26.208971267950414
8546,192154.90900133282,260417.0,26.212609391348174
11885,172119.8656546207,233333.0,26.234237911216717
9806,99953.4924085877,79167.0,26.256511436062624
2928,8900.785298780465,12083.0,26.33629645965021
4050,187181.53919986542,254167.0,26.35490083296989
12867,51545.47639919742,40792.0,26.361728768379628
8979,115856.80297075988,91667.0,26.38878000890165
2086,122625.5618115535,166667.0,26.424810063447772
9835,122625.5618115535,166667.0,26.424810063447772
964,122625.5618115535,166667.0,26.424810063447772
1505,122625.5618115535,166667.0,26.424810063447772
8781,122625.5618115535,166667.0,26.424810063447772
1481,122625.5618115535,166667.0,26.424810063447772
10806,122625.5618115535,166667.0,26.424810063447772
9106,122625.5618115535,166667.0,26.424810063447772
4930,122625.5618115535,166667.0,26.424810063447772
6695,122625.5618115535,166667.0,26.424810063447772
10296,122625.5618115535,166667.0,26.424810063447772
10308,122625.5618115535,166667.0,26.424810063447772
9228,122625.5618115535,166667.0,26.424810063447772
11983,122625.5618115535,166667.0,26.424810063447772
7780,122625.5618115535,166667.0,26.424810063447772
9657,122625.5618115535,166667.0,26.424810063447772
2681,122625.5618115535,166667.0,26.424810063447772
5072,122625.5618115535,166667.0,26.424810063447772
11398,122625.5618115535,166667.0,26.424810063447772
4687,122625.5618115535,166667.0,26.424810063447772
2499,122625.5618115535,166667.0,26.424810063447772
9756,122625.5618115535,166667.0,26.424810063447772
5335,122625.5618115535,166667.0,26.424810063447772
12634,122625.5618115535,166667.0,26.424810063447772
1523,122625.5618115535,166667.0,26.424810063447772
6747,122625.5618115535,166667.0,26.424810063447772
6541,122625.5618115535,166667.0,26.424810063447772
9672,122625.5618115535,166667.0,26.424810063447772
6928,122625.5618115535,166667.0,26.424810063447772
9644,91898.94085498473,125000.0,26.48084731601222
236,92232.55168007406,72917.0,26.489778350829106
8382,113268.09155046115,154167.0,26.528964337075283
4048,158174.6149463877,125000.0,26.53969195711017
8706,67316.58667094068,91667.0,26.563990671734995
10877,168165.36242178484,229167.0,26.61885767942817
11552,24456.546213443813,33333.0,26.62962765594512
467,58048.04924948669,45833.0,26.651210371319117
10914,69139.73771871756,54583.0,26.66899532586622
630,81833.57545759596,64583.0,26.71070631218116
8309,164900.45490809774,225000.0,26.710908929734334
4619,83490.99351949057,65833.0,26.822404446843635
11706,91420.12790100259,72083.0,26.826197440454187
5509,91404.70876435656,125000.0,26.876232988514754
8667,140098.51786365482,110417.0,26.88129351789563
11887,170505.38105094485,233333.0,26.926160872682026
11269,57848.44248945285,79167.0,26.92859084030865
9935,57848.44248945285,79167.0,26.92859084030865
2726,84090.43770953394,66250.0,26.928962580428596
12264,66172.29914437328,52083.0,27.051627487612613
8666,158854.79631713225,125000.0,27.0838370537058
8640,136595.2913065864,187500.0,27.14917796982058
4977,175003.43916312512,137500.0,27.275228482272812
633,83490.99351949057,65583.0,27.305846819283307
12841,79581.9982779065,62500.0,27.331197244650408
994,89153.1277988223,70000.0,27.361611141174713
2262,371477.53857473156,291667.0,27.363581952957162
12288,371477.53857473156,291667.0,27.363581952957162
4203,371477.53857473156,291667.0,27.363581952957162
4363,371477.53857473156,291667.0,27.363581952957162
8485,371477.53857473156,291667.0,27.363581952957162
6275,371477.53857473156,291667.0,27.363581952957162
6645,371477.53857473156,291667.0,27.363581952957162
3298,371477.53857473156,291667.0,27.363581952957162
12055,371477.53857473156,291667.0,27.363581952957162
8145,371477.53857473156,291667.0,27.363581952957162
7996,371477.53857473156,291667.0,27.363581952957162
12489,371477.53857473156,291667.0,27.363581952957162
5440,371477.53857473156,291667.0,27.363581952957162
7809,371477.53857473156,291667.0,27.363581952957162
3094,371477.53857473156,291667.0,27.363581952957162
970,371477.53857473156,291667.0,27.363581952957162
6404,371477.53857473156,291667.0,27.363581952957162
5798,371477.53857473156,291667.0,27.363581952957162
11502,371477.53857473156,291667.0,27.363581952957162
1320,371477.53857473156,291667.0,27.363581952957162
8594,371477.53857473156,291667.0,27.363581952957162
6390,371477.53857473156,291667.0,27.363581952957162
8352,371477.53857473156,291667.0,27.363581952957162
3454,371477.53857473156,291667.0,27.363581952957162
5476,371477.53857473156,291667.0,27.363581952957162
5316,371477.53857473156,291667.0,27.363581952957162
11745,371477.53857473156,291667.0,27.363581952957162
5250,100849.75223567647,79167.0,27.38862434559408
1304,110475.87329971652,86667.0,27.471671224014354
9149,90311.93725870519,70833.0,27.499805540786344
6143,160039.32188626053,220833.0,27.52925428434132
2128,183554.84523370082,253333.0,27.54404470254534
1939,183554.84523370082,253333.0,27.54404470254534
9264,63393.74215939085,87500.0,27.55000896069617
10402,255197.78394454008,200000.0,27.59889197227004
8224,122445.5142576116,95833.0,27.769676685078842
4998,117370.76229757293,162500.0,27.771838586108966
5975,90508.4489372678,70833.0,27.7772350984256
6661,111821.72167957986,87500.0,27.796253348091266
7975,267601.5981044085,370833.0,27.837706432704618
3554,130065.92970926249,101667.0,27.933281899989666
8182,126085.86948953835,175000.0,27.9509317202638
2652,75023.64860115697,104167.0,27.977527814800307
10346,17399.831838805207,24167.0,28.001688919579564
11096,64009.65047405491,50000.0,28.019300948109827
4849,112031.86509557306,87500.0,28.03641725208349
4238,44886.31561940917,62500.0,28.181895008945325
9837,117510.46171961942,91667.0,28.192764811349143
9948,55061.426132831446,42917.0,28.29747217380396
3658,141713.00246733066,110417.0,28.343463839201082
2698,113446.34413349805,158333.0,28.34952654626765
2861,173155.04155578325,241667.0,28.34973680486651
10370,77588.35075042279,108333.0,28.379763552728356
881,17600.21037657781,24583.0,28.404953111590086
10888,101034.33487893651,141250.0,28.471267342345836
12082,136501.0777249668,106250.0,28.471602564674637
10468,128482.43116352284,100000.0,28.482431163522836
8540,123129.04155653906,95833.0,28.482925043084386
2326,24720.92490459547,34583.0,28.517118513155392
10401,117317.69477495666,164125.0,28.519302498122368
5797,84090.43770953394,65417.0,28.545237032474652
4583,168795.79266976443,131250.0,28.606318224582424
6616,99139.49876283597,77083.0,28.61395996891139
5652,131354.32648343634,102083.0,28.674046103108587
2503,89008.1175620405,69167.0,28.68581485685442
2731,136735.22662614804,106250.0,28.69197800108051
1995,126660.41799850874,98333.0,28.80764138031865
3043,157122.96734891477,220833.0,28.849869653124866
4820,72488.00848931936,56250.0,28.867570647678853
2837,59078.30935578614,45833.0,28.89906695129305
11952,123564.75131101625,95833.0,28.93758028133968
6024,216074.24748444918,304167.0,28.961969087886203
7027,96817.52548251142,75000.0,29.0900339766819
2268,109260.52458085392,154167.0,29.128461615745316
8895,110378.85307339362,85417.0,29.22351882341176
2272,137339.07685590663,106250.0,29.2603076290886
1014,166968.76789577986,129167.0,29.265809297870092
6617,70722.76347335456,100000.0,29.277236526645446
4014,139359.33392994292,197083.0,29.28901329392037
9700,138388.9332683193,195833.0,29.333190387565278
11686,150989.9349917008,116667.0,29.419574508387814
11033,188777.09961635538,145833.0,29.447449902529183
11883,114595.01195729383,162500.0,29.479992641665337
5177,208157.67770156823,295833.0,29.636762057793337
4164,79158.19181624502,112500.0,29.63716283000443
592,32227.17991566306,45833.0,29.68564153412812
8811,73159.07009021346,104167.0,29.76751745733922
10862,89544.37833586727,127612.0,29.830753897856578
3859,46760.50989699944,66667.0,29.859585856571552
2537,124479.27023363077,95833.0,29.891864215490248
5194,58402.481374687064,83333.0,29.916742017343594
2420,68805.65410252556,52958.0,29.924948265654965
1853,125542.97213016434,179167.0,29.929634290821223
11107,80124.89563728053,61667.0,29.931560862828622
6665,70400.16574519605,54167.0,29.968736952749918
5482,116697.3728488878,166667.0,29.98171632723467
1944,243778.0209187672,187500.0,30.01494449000917
7630,78709.50803849063,112500.0,30.03599285467499
4592,100247.69319097816,77083.0,30.051623822344947
12895,85141.18053198667,65417.0,30.15145991406923
11603,159996.6243255569,122917.0,30.166392220406387
7795,159996.6243255569,122917.0,30.166392220406387
12800,159996.6243255569,122917.0,30.166392220406387
8427,159996.6243255569,122917.0,30.166392220406387
8482,159996.6243255569,122917.0,30.166392220406387
6133,159996.6243255569,122917.0,30.166392220406387
8739,159996.6243255569,122917.0,30.166392220406387
6249,159996.6243255569,122917.0,30.166392220406387
4421,159996.6243255569,122917.0,30.166392220406387
2819,159996.6243255569,122917.0,30.166392220406387
5799,159996.6243255569,122917.0,30.166392220406387
9972,159996.6243255569,122917.0,30.166392220406387
7380,159996.6243255569,122917.0,30.166392220406387
2163,159996.6243255569,122917.0,30.166392220406387
6003,159996.6243255569,122917.0,30.166392220406387
1298,159996.6243255569,122917.0,30.166392220406387
9878,159996.6243255569,122917.0,30.166392220406387
1502,159996.6243255569,122917.0,30.166392220406387
3968,159996.6243255569,122917.0,30.166392220406387
10561,159996.6243255569,122917.0,30.166392220406387
6745,159996.6243255569,122917.0,30.166392220406387
3114,159996.6243255569,122917.0,30.166392220406387
2237,159996.6243255569,122917.0,30.166392220406387
12462,132923.9462308786,102083.0,30.21163781518822
12009,113937.07495943112,87500.0,30.21379995363557
5365,143924.3126205501,206250.0,30.218515093066618
9578,368464.16759690776,282917.0,30.237549386183144
7838,71215.20437892247,102083.0,30.23793934453095
10870,71215.20437892247,102083.0,30.23793934453095
6004,71215.20437892247,102083.0,30.23793934453095
8551,71215.20437892247,102083.0,30.23793934453095
5967,71215.20437892247,102083.0,30.23793934453095
7662,71215.20437892247,102083.0,30.23793934453095
11882,71215.20437892247,102083.0,30.23793934453095
11049,71215.20437892247,102083.0,30.23793934453095
12212,71215.20437892247,102083.0,30.23793934453095
9284,71215.20437892247,102083.0,30.23793934453095
12588,71215.20437892247,102083.0,30.23793934453095
3407,71215.20437892247,102083.0,30.23793934453095
11957,71215.20437892247,102083.0,30.23793934453095
4574,71215.20437892247,102083.0,30.23793934453095
6566,71215.20437892247,102083.0,30.23793934453095
9923,71215.20437892247,102083.0,30.23793934453095
4782,227935.6369400702,175000.0,30.248935394325827
7449,374475.5237300858,287500.0,30.252356080029845
2095,103118.67257251994,147917.0,30.286124939986657
1964,96537.84284759166,74083.0,30.310385442802882
6647,130639.81312657268,187500.0,30.325432999161233
5221,171151.25617805723,131250.0,30.4009570880436
6545,127740.43679926287,97917.0,30.457874321377155
299,92483.83358338095,70833.0,30.566026546074504
585,92483.83358338095,70833.0,30.566026546074504
1881,106150.09627668596,81250.0,30.64627234053657
5222,76568.62351423784,110417.0,30.655040877547986
4550,72434.96670918987,55417.0,30.708928143331242
9472,138911.5327763838,106250.0,30.740266142478873
11321,123413.1044886872,94333.0,30.827074818660698
5444,143882.2839373515,208333.0,30.936393208300416
9018,92809.95472705939,70833.0,31.026435033189887
11924,127852.00091554328,185417.0,31.046235827597645
3251,65523.609800867984,50000.0,31.047219601735964
12309,163922.7563551115,125000.0,31.138205084089186
6472,68845.06793106925,100000.0,31.15493206893075
1610,200763.20156042307,291667.0,31.166980988448106
9855,207682.37358397082,158333.0,31.16809103848902
1990,164004.19508100895,125000.0,31.20335606480716
4209,110430.26832210885,84167.0,31.203759575734967
262,30903.76860633379,45000.0,31.32495865259158
8116,117317.69477495666,170833.0,31.326093450939418
11309,120144.717666947,175000.0,31.345875618887426
6856,171472.9674961756,250000.0,31.410813001529757
12876,102768.96194925446,150000.0,31.487358700497026
2517,59936.28523357614,87500.0,31.501388304484408
1812,126058.35895381043,95833.0,31.539614698288094
1781,76999.95297148667,112500.0,31.555597358678515
9471,202468.03288650856,295833.0,31.56002444402465
1050,88350.18056417782,129167.0,31.60003672441272
12657,107940.23697372373,158333.0,31.827075231490763
6436,99363.29965874653,145833.0,31.865010211168578
11400,70893.49684664886,53750.0,31.894877854230447
780,81833.57545759596,62042.0,31.900286028167947
7776,129165.58549042857,97917.0,31.91334037034281
8017,96211.72170391325,72917.0,31.946900865248505
1594,87975.39415175351,66667.0,31.96243141547319
6280,76533.5995288758,112500.0,31.970133752110403
6781,104579.59011920357,79167.0,32.099978676978495
10699,129365.96402820114,97917.0,32.117981584608536
2460,92483.83358338095,70000.0,32.11976226197279
12217,78177.65330437903,59167.0,32.13050062429906
6306,105978.48027919633,156250.0,32.17377262131435
8778,104689.20825833398,79167.0,32.238443111819294
544,66126.79872481122,50000.0,32.25359744962244
554,66126.79872481122,50000.0,32.25359744962244
100,66126.79872481122,50000.0,32.25359744962244
10,66126.79872481122,50000.0,32.25359744962244
9370,70557.26738105976,104167.0,32.26524006541442
4455,103570.87597994944,152917.0,32.2698745201976
6614,65453.405490281264,96667.0,32.2898140106952
5011,40245.703547167446,30417.0,32.313191791325394
5034,31010.061803010176,45833.0,32.34119127482343
4375,35326.35148832339,26667.0,32.47216217918547
395,99362.60649078102,75000.0,32.48347532104136
10042,140728.0166713447,106208.0,32.502275413664414
12161,91464.10634719602,135625.0,32.561027578104316
12898,135335.29147818062,102083.0,32.57377964811048
9338,210581.74991128064,312500.0,32.61384002839019
10848,95429.64841944944,141667.0,32.638053732026904
7143,42070.33156683647,62500.0,32.687469493061656
7492,50484.38961843749,75000.0,32.68748050875001
5823,176923.16717445385,133333.0,32.69270711260817
12850,64489.33488888077,95833.0,32.706546921331096
3392,165072.31058894732,245833.0,32.85185040700503
8387,127362.17865047512,95833.0,32.90012694006774
1194,139716.22178744123,208333.0,32.93610623979819
7146,107477.02046936342,80833.0,32.961810732452605
9111,163486.00539850438,122917.0,33.005203021961464
6276,131354.32648343634,98750.0,33.01703947689756
9928,91488.09725324888,68750.0,33.073596004725644
11480,113797.99652157798,85417.0,33.22640284905579
8507,66631.13913735005,50000.0,33.2622782747001
9245,94445.59027790833,70833.0,33.33557844212207
10239,108277.66372018667,162500.0,33.3675915568082
10331,99941.56337328513,150000.0,33.37229108447658
10897,119167.87978151404,179167.0,33.48781874925961
1367,108051.80109000414,162500.0,33.50658394461284
12410,167032.11752047995,125000.0,33.62569401638396
6911,72403.9511229221,54167.0,33.668010269946826
12427,97472.60794235916,72917.0,33.67610837302571
5025,149193.67438946821,225000.0,33.69170027134746
10090,150453.67043202918,112500.0,33.736595939581484
7786,150453.67043202918,112500.0,33.736595939581484
2441,76348.1390181785,57083.0,33.74934572145559
5741,75517.88069178512,114042.0,33.78064161292759
9077,94790.39007422123,70833.0,33.82235691587428
5690,111542.03904466012,83333.0,33.85098225752118
2654,123998.91694129999,187500.0,33.867244297973336
9356,35744.99456401555,54167.0,34.00964689937499
5399,53598.807956719655,81250.0,34.032236360960425
1079,189622.74441170343,287500.0,34.04426281332055
10517,139664.57355175103,104167.0,34.077561561483996
6271,111204.23971239074,82917.0,34.1151268285041
4535,213889.35498567135,325000.0,34.18789077363959
3746,76728.22537336686,116667.0,34.23313758529245
2716,119683.26660516013,182083.0,34.26993920071609
3287,111933.2895817051,83333.0,34.32048477998524
6383,106678.44596025768,162500.0,34.351725562918354
8847,133933.5689309977,204167.0,34.39999170727997
1045,133933.5689309977,204167.0,34.39999170727997
4481,133933.5689309977,204167.0,34.39999170727997
5438,133933.5689309977,204167.0,34.39999170727997
7393,133933.5689309977,204167.0,34.39999170727997
8649,133933.5689309977,204167.0,34.39999170727997
8303,133933.5689309977,204167.0,34.39999170727997
4560,133933.5689309977,204167.0,34.39999170727997
9325,133933.5689309977,204167.0,34.39999170727997
9649,133933.5689309977,204167.0,34.39999170727997
6579,133933.5689309977,204167.0,34.39999170727997
11409,133933.5689309977,204167.0,34.39999170727997
2680,133933.5689309977,204167.0,34.39999170727997
6824,133933.5689309977,204167.0,34.39999170727997
3691,133933.5689309977,204167.0,34.39999170727997
10606,133933.5689309977,204167.0,34.39999170727997
8770,133933.5689309977,204167.0,34.39999170727997
1969,133933.5689309977,204167.0,34.39999170727997
6199,133933.5689309977,204167.0,34.39999170727997
12501,133933.5689309977,204167.0,34.39999170727997
5143,133933.5689309977,204167.0,34.39999170727997
2640,133933.5689309977,204167.0,34.39999170727997
9254,133933.5689309977,204167.0,34.39999170727997
6442,133933.5689309977,204167.0,34.39999170727997
5102,154027.29687557748,114583.0,34.42421378003498
10277,133877.87898203684,204167.0,34.42726837244175
1025,193844.10123851,295833.0,34.475159553359504
7599,354592.83640482975,541667.0,34.536747410340716
6490,133625.70688284503,204167.0,34.550781035698705
5828,128987.7096652582,95833.0,34.59633911623157
11557,51641.461087752294,38333.0,34.718026472627486
9006,35875.55675709575,26625.0,34.743875144021594
11511,190277.2096732027,291667.0,34.762174098131524
11610,122233.42107862364,187500.0,34.80884209140073
6687,101133.81138197983,75000.0,34.84508184263977
5204,167479.91488819424,257083.0,34.85375739033921
10157,177069.24626318016,131250.0,34.90990191480393
9258,94781.81974349743,145833.0,35.0066036195529
10963,86654.47476713959,133333.0,35.008981447098925
2700,53458.87263715801,39583.0,35.055131337084134
3819,92865.59299686375,68750.0,35.077226177256364
1395,36769.98373998217,56667.0,35.112175093119156
10591,76008.59315273816,56250.0,35.12638782709006
4801,89250.17755347681,66042.0,35.14154258422945
7544,129715.1858820475,200000.0,35.14240705897625
2995,68779.04834181779,50833.0,35.30393315723603
4770,135335.29147818062,100000.0,35.33529147818062
2758,83363.11799797938,129167.0,35.460978424845834
7225,88602.34887752484,137500.0,35.56192808907284
7242,77840.5228496146,120833.0,35.58007924191686
12446,139426.91960002988,216667.0,35.64921303196616
5663,88350.18056417782,137500.0,35.74532322605249
3389,254557.13457552076,187500.0,35.7638051069444
3639,79231.37286883769,58333.0,35.825986780789066
10866,107477.02046936342,79125.0,35.831937402039074
10019,48116.86802523924,75000.0,35.844175966347684
5615,66715.19271790251,104167.0,35.95361993922979
6985,42679.39152352659,66667.0,35.981232808546075
3744,120032.48845900646,187500.0,35.98267282186322
3312,122638.55419981077,191667.0,36.0147786526576
5172,144752.82819961733,106250.0,36.23795595258102
7930,83683.76424999813,131250.0,36.240941523810946
2002,111933.2895817051,82083.0,36.36598270251466
4710,32762.41298453012,51667.0,36.589287195830764
12751,85452.75021401794,62500.0,36.72440034242871
5762,27661.16594840656,43750.0,36.77447783221358
9187,131718.97125977353,208333.0,36.77479263497692
12417,86840.62727707994,137500.0,36.84318016212368
3678,360491.79546729807,570833.0,36.848115741854784
5648,200955.83900226897,318333.0,36.87244520603614
8838,184013.6814408328,291667.0,36.909667037809285
6347,125764.15817141997,91667.0,37.19676456240519
11990,105768.33686320316,77083.0,37.21357090824587
2356,263062.98476153304,191667.0,37.2500142233838
11578,71829.16671643652,114583.0,37.31254486578592
8021,71829.16671643652,114583.0,37.31254486578592
12575,71829.16671643652,114583.0,37.31254486578592
11228,71829.16671643652,114583.0,37.31254486578592
9048,339162.2133924551,541667.0,37.38547605956149
5047,80151.62037671104,58333.0,37.403562951864366
2591,117299.43189358611,187500.0,37.44030299008741
4401,58647.79961691519,93750.0,37.44234707529046
7087,99658.40521615713,72500.0,37.459869263665006
4924,117191.60493951592,187500.0,37.497810698924845
10534,75517.88069178512,120833.0,37.50227115789137
6362,75517.88069178512,120833.0,37.50227115789137
927,88840.88923928606,64583.0,37.560796555263856
11175,50684.02328605422,81250.0,37.61966364793327
1441,106146.5912261461,77083.0,37.70428139297394
173,106146.5912261461,77083.0,37.70428139297394
2816,177889.9877558237,129167.0,37.72092543437852
6184,111933.2895817051,81250.0,37.76404871594474
8994,111933.2895817051,81250.0,37.76404871594474
12534,200912.0448764969,145833.0,37.76857424348185
11455,64811.93261703926,104167.0,37.78074378926218
10126,103412.89909739724,75000.0,37.88386546319632
3149,164157.7916663328,264583.0,37.95603207071777
11282,208177.641212367,150833.0,38.01863067920613
5242,46455.266489346526,75000.0,38.059644680871294
12839,92053.39432201705,66667.0,38.07940108602014
12684,120341.23691719923,87083.0,38.191423029982005
12686,92151.10916833174,66667.0,38.225972622634494
3448,155516.3643071624,112500.0,38.236768273033256
4541,36016.94296461495,58333.0,38.256316382467986
10878,259318.47788966238,187500.0,38.303188207819936
8630,103779.06963294784,75000.0,38.37209284393045
12399,151449.63186638604,245833.0,38.39328655372304
1302,106692.99363606,77083.0,38.41313082788682
12711,820858.8840003081,1333333.0,38.435568308868966
8497,217938.28554681706,354167.0,38.46454199662389
12296,41004.314328947265,66667.0,38.493836037398914
204,94109.36459816406,67917.0,38.56525552978497
674,94109.36459816406,67917.0,38.56525552978497
356,94109.36459816406,67917.0,38.56525552978497
3632,166372.38933755702,270833.0,38.57011910012553
4951,125959.78722578728,90833.0,38.671834273653054
9742,122653.73743894159,200000.0,38.673131280529205
5614,103974.69490147031,169583.0,38.688020083693345
8085,83025.15837463048,135417.0,38.68926473439045
12496,120270.80750238775,86667.0,38.773474912466966
1879,112760.89659990738,81250.0,38.78264196911678
6989,112760.89659990738,81250.0,38.78264196911678
3504,126211.95553913426,206250.0,38.80632458708642
3503,279719.1852581996,458333.0,38.970315194803874
9656,61025.54790284284,100000.0,38.97445209715716
335,110097.61893677361,79167.0,39.07009099343616
8103,97559.51984677136,160417.0,39.18380231099487
10383,92809.95472705939,66667.0,39.214236019408986
5645,113937.96136947123,187500.0,39.23308726961534
6972,93551.94909131933,154167.0,39.3177858482559
11162,151659.77528237924,250000.0,39.3360898870483
1306,74529.81415114978,122917.0,39.3657393597714
12428,107435.89656118491,77083.0,39.37690095246022
11031,188777.09961635538,135417.0,39.40428425999349
11950,136315.60867166665,225000.0,39.41528503481482
5597,32762.41298453012,54167.0,39.51591746906766
